Smiles,ATSC7c,SdssC,ATSC6p,XLogP,VCH-6,GATS4c,CrippenLogP,ATSC8s,VCH-7,GATS6i,SpMax4_Bhv,GATS7i,ALogp2,ATSC5v,GATS4e,GGI5,ALogP,VE1_Dzp,minaaN,SpMin4_Bhm,minHBint6,ATSC3e,ATSC8i,ATSC6e,gmin,hmin,VR1_Dt,ATSC6v,ATSC1i,AATSC2m,VC-5,ATSC2i,ATSC3v,maxHBa,ETA_BetaP,maxHother,AATSC8s,GATS7c,BCUTp-1h,BCUTw-1h,GGI6,ATSC8v,MLFER_A,ATSC5e,ATSC7v,ATSC6c,GGI7,VR1_D,AATSC3i,GATS8c,Actual,Predicted,Set
Cc1ccc(N(C)C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,0.063876876,-1.272340387,-2.005217137,6.764,0.294968744,1.006005524,7.14829,-48.095244,0.275191867,0.921252494,3.68634258,0.77905389,1.53884025,1751.597683,0.802712159,2.2925,1.2405,0.24131868,4.261955257,1.80081685,1.074446094,1.969541216,-23.90789564,-0.697993754,-4.439534785,-0.088276172,1434.187401,-313.4717428,-27.96839997,7.645677896,0.319934596,73.55588487,-441.1553243,13.22270942,1.25625,0.67649695,-0.198740678,1.13019775,12.25723488,19.00042137,1.422403628,-1142.425743,0.785,-0.067000658,-1277.156458,-0.062582451,1.065192744,738.9899571,-0.286808843,1.045697372,7.232844134,7.587646330745027,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)(F)F)ccc3F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.171694302,-1.490429612,2.757588625,7.915,0.294968744,0.940279628,8.47116,-129.7281746,0.261497861,0.644435606,3.68681586,0.839493834,3.83572225,1279.823263,0.915372404,2.521666667,1.9585,0.228799747,3.941348484,1.80020118,0.780924685,1.777155708,-25.37288038,5.533264903,-4.811582229,0.034365552,38586.6581,100.1134117,-19.75160161,7.380521481,0.255195135,100.2779893,-1.479726796,15.06084683,1.2439,0.833743702,-0.661878442,1.003004248,12.01201549,19.00444209,1.51537415,-708.5466738,0.785,-2.486596871,-1270.360341,0.408485496,1.19975907,646.8080981,-0.582906951,1.114896778,7.56050941,7.316918108917295,Train
CC(C)c1ccnc(-c2nc3cc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,-0.050352721,-1.171280716,2.055067118,7.95,0.299319904,1.101016563,8.17767,-35.54174835,0.264941731,0.783735372,3.691099076,0.774072958,0.90935296,1357.518395,0.869427845,2.045833333,0.9536,0.279539916,4.441997879,1.868658905,1.037382114,1.470188605,-40.89177897,-0.525022639,-4.432040142,-0.096470616,821.0433111,383.2024793,-16.9075917,6.269238378,0.304343383,44.4130267,-41.30283962,13.1822327,1.24359,0.6903652,-0.161553402,1.172266747,12.11051672,19.00042076,1.273877551,-1617.246063,0.785,-0.19704828,-1255.606186,0.098303579,0.961876417,764.9687065,-0.193575157,1.013084812,7.537602002,7.558356068668371,Train
CC(C)CN(C)C(C)c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,-0.02345299,-1.25457316,-1.820980541,5.958,0.272846239,1.080531819,6.64657,-60.81752752,0.238970092,0.871993665,3.514117924,0.745981317,1.16985856,784.0425208,0.801455792,2.045833333,1.0816,0.201912828,4.243814195,1.802430411,0.510642038,2.381274933,-42.00700274,0.619078007,-4.421339172,-0.131782508,403.0390817,6.459591835,-32.43178515,7.633332947,0.3091403,53.52103012,-405.2248774,13.15122048,1.11184,0.66330849,-0.254466642,1.157982653,12.06242154,19.0004205,1.468072562,-2428.389104,0.785,-0.493182653,-175.9937504,0.19470811,1.046095522,767.9973797,-0.241045909,1.15889278,7.672845488,7.502993059146772,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)c(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,-0.027408072,-1.411462521,1.771815221,8.052,0.294968744,0.962796934,8.98546,-90.49218691,0.280649564,0.652284771,3.688249613,0.81797583,4.94217361,1186.622157,0.840939296,2.330555556,2.2231,0.236651214,4.05976209,1.799857721,0.910539204,1.994540099,-9.034341659,2.117448115,-4.606358463,-0.011444476,2330.356286,141.199334,-18.98290175,7.639800009,0.284140278,110.6646574,74.49535278,13.80396161,1.2439,0.738450492,-0.461694831,1.045152108,12.08451574,34.96885458,1.456553288,-766.7759608,0.785,-1.913151966,-1167.980328,0.449674943,1.217120181,581.3425647,-0.483114022,1.066486168,7.762205007,7.753191645312178,Train
CCCN(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)C(C)c1ccccn1,0.358539753,-1.275597583,-1.809882541,7.057,0.294438022,1.212143425,8.35736,-57.65685956,0.241404218,0.882993173,3.692305764,0.778030869,0.02879809,626.9564959,0.906354583,2.195277778,0.1697,0.084992646,4.291974153,1.803240337,1.056335148,2.092889107,-21.27172245,-0.894989597,-4.447163755,-0.113245701,1676.624298,-234.6253465,-33.91294897,5.812267774,0.28466659,50.84300057,442.085791,13.28598782,1.23214,0.674832303,-0.208147507,0.987476729,12.31563504,19.00042242,1.55877551,-1455.057138,0.785,-0.365186179,-939.660441,-0.26682136,1.136373299,623.582,-0.260398257,1.142764073,8.429573822,8.168505412488734,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(C3=N[C@H](c4ccccc4)CO3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,-0.143305434,-1.067299646,-2.881572088,7.125,0.340255297,1.145994459,7.11596,-52.33497333,0.291594292,0.889487838,3.69488542,0.809075345,0.08814961,1573.340588,0.888426418,1.973055556,0.2969,0.073781087,4.197697989,1.802343807,1.023344707,3.105586145,-14.37702566,-0.049296927,-4.458245965,-0.187793828,2042.727078,-370.0787761,-23.37955701,3.868405345,0.228856313,47.35245361,-42.95715807,13.20665407,1.28049,0.694574012,-0.26701517,1.286082451,11.87124762,19.00042237,1.232244898,-1316.932837,0.785,-1.683667197,-475.1129191,0.270673186,0.90288407,1397.092804,-0.157723022,1.177398387,7.547446937,7.564157531567466,Train
CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C(F)(F)F)CC2)c1,-0.022480113,-1.252082994,0.491927112,6.953,0.347984612,1.062646594,8.75345,-48.42814605,0.319299105,0.924119442,3.674585028,0.834910323,1.85995044,1459.210874,0.974664933,2.045833333,1.3638,0.476674425,4.264334372,1.809517389,1.119174469,2.425383886,-37.29753877,-1.958964511,-4.171762364,-0.078914281,821.0433111,-105.269452,-23.57749116,5.721845216,0.324578234,40.91079845,91.59595109,13.32276454,1.10256,0.590286796,-0.201783942,1.308962058,12.06323432,19.00042094,1.273877551,-2135.804897,0.804,-1.484815039,-1500.679678,0.082340551,0.961876417,764.9687065,-0.132277474,1.135386817,8.460672936,8.094813870871016,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N(CC3CC3)[C@@H](C)c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.402697537,-1.256873303,-0.01066084,8.658,0.400016011,1.201763865,8.57546,-55.86010437,0.391812438,0.834081056,3.698961702,0.800061079,0.37393225,790.3468522,0.882331895,2.250833333,0.6115,0.139776058,4.342250514,1.802511476,1.067545073,2.305584713,-17.10001861,-1.017229667,-4.437105789,-0.149723167,2097.92715,-34.97722411,-24.92356094,4.010844466,0.294366405,55.06644483,159.255113,13.33448251,1.21512,0.667332303,-0.190000355,0.959321203,12.39088859,19.00042267,1.547437642,-905.7746478,0.785,-0.281539655,-1247.005886,-0.244986659,1.127692744,606.4909402,-0.329276211,1.158499106,7.45259454,7.73902136978284,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(ccn4C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.103847931,-1.272414975,2.219079513,6.524,0.375269692,1.030022316,8.55125,-60.09259517,0.344628008,0.79524578,3.695388135,0.82602733,0.24621444,1121.085488,0.848494494,1.983333333,0.4962,0.249572475,4.247496168,1.800831536,1.081139659,2.031228381,-6.372515093,-0.058129114,-4.438181487,-0.061633244,2479.420395,627.6347026,-24.65695532,5.582299375,0.264749614,64.99040913,-210.1159735,13.20692698,1.33125,0.681545606,-0.296022636,1.120512014,12.11025822,19.00042136,1.296689342,-790.9333786,0.785,-0.273072447,-1264.837177,0.138965517,0.938421202,654.9435001,-0.270652881,1.171521872,7.215668052,7.776174362880257,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.155904547,-1.261380642,1.320708434,6.938,0.29869026,1.106828644,8.30776,-57.55019315,0.274701995,0.811376664,3.682505727,0.765834583,1.265625,1075.684045,0.885316193,1.865277778,1.125,0.223522301,4.217820242,1.799825783,1.109272751,1.870910319,-20.12458732,-0.769626861,-4.423250136,-0.042238687,415.3940273,178.1103496,-16.83446752,5.405697078,0.20596524,52.13916223,-62.43270423,13.12093516,1.30405,0.678468688,-0.317956868,1.048093915,12.07557746,34.96885435,1.233061224,-673.4219497,0.785,-0.402137021,-1394.031005,-0.05995005,0.848993764,798.9458307,-0.323009416,1.075412939,7.522878745,7.515935819493026,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C#N)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.094077784,-1.308736524,0.821485766,6.401,0.29869026,1.073928024,7.52604,-61.69173833,0.257093844,0.77304763,3.685887111,0.787708109,0.17255716,1093.592637,0.892413285,1.927777778,0.4154,0.229267422,4.162746939,1.800390512,1.049021977,2.208706704,-17.75040758,-0.453523715,-4.459372763,-0.022561886,523.5136614,133.0399485,-16.83078898,4.781688283,0.20596524,54.85201947,-33.04883241,13.12430894,1.34868,0.689913949,-0.331676013,1.042588393,12.04314008,19.0004205,1.233061224,-719.7174953,0.785,-0.937959732,-1355.902331,0.135151909,0.889810091,801.180441,-0.336124616,1.087517298,7.200659451,7.3710473165289025,Train
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](CCC(N)=O)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,0.300373169,-1.772280309,2.620115557,6.545,0.264172463,1.03785579,6.32789,-61.00275652,0.3126494,0.795675397,3.696140252,0.806639291,0.00695556,847.2046793,0.851991905,2.066666667,0.0834,0.038634107,4.207698963,1.803371554,1.025625765,1.564118785,-13.0069556,-1.602440679,-4.465704728,-0.056944405,722.8264516,562.0399436,-12.47207067,5.069790547,0.181557472,52.19767516,-353.8125282,13.20086468,1.2561,0.684045936,-0.259586198,1.031546115,12.10190011,19.00042238,1.376734694,-611.1059864,1.237,-0.023445189,-1454.014629,-0.246883947,1.051268424,725.4837809,-0.308972505,1.103912539,7.257117829,7.457058857742844,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(C3CCCCN3C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.100139345,-1.240860071,-2.708650199,5.321,0.337395962,1.025153854,6.80937,-70.70399306,0.331567126,0.884171781,3.581888172,0.823042418,0.16532356,1738.542629,0.790087825,1.945277778,-0.4066,0.203155528,4.261019804,1.800893653,0.531747638,2.557338145,-17.00487153,-0.323140308,-4.410686955,-0.105441704,425.4869143,-567.363825,-29.29705653,5.267136069,0.274840459,50.27869741,27.59276331,13.13828092,1.14189,0.664354301,-0.312849527,1.083340041,12.10473372,19.00042006,1.28521542,-1903.704888,0.785,-1.003585429,-1108.706241,0.111978848,0.836876417,796.6651359,-0.173931795,1.17066718,7.318487413,7.831730485349724,Train
Cc1noc(C)c1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,0.417602495,-1.294050395,-1.610145479,5.613,0.327966916,0.989969368,6.53901,-86.72202892,0.283232063,0.846609319,3.662886437,0.759952569,1.22235136,1019.537584,0.863307479,2.014722222,1.1056,0.224929447,4.00886701,1.783949385,1.06836455,1.055062993,-25.99563685,-0.086564945,-4.446523371,-0.016830593,408.7561401,-215.9821449,-19.60421375,8.963058931,0.255264941,43.91956326,69.04890955,13.11522457,1.27703,0.690474861,-0.454042036,0.952444599,12.0421085,19.00042065,1.383038549,-1910.877088,0.785,-1.891486722,-584.6331793,-0.034387639,0.930661848,787.3137036,-0.301663195,1.258551963,7.100179498,7.421740091344428,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCCC3C3CCCCC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.388974279,-1.228572832,-0.263319191,7.898,0.436204617,1.076050556,8.87816,-55.74151552,0.355528061,0.860054402,3.687121489,0.805953563,1.36375684,1255.303831,0.787170504,2.056388889,-1.1678,0.03216804,4.365389135,1.857871812,1.098912606,2.880035488,-12.00200823,-0.784488249,-4.414447412,-0.204445389,770.8373303,49.54773834,-25.79875583,3.558481401,0.295662138,51.70968105,264.6715972,13.31389202,1.07738,0.655877541,-0.189596992,1.008120393,12.30922213,19.00042223,1.434693878,-916.195686,0.785,-0.047850914,-938.9054895,-0.215561469,0.955817744,592.1888486,-0.279355143,1.222526591,8.338281942,8.236497198142994,Train
COc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,0.406321289,-1.288682597,4.127438671,6.932,0.294968744,0.99478017,7.59168,-52.00597293,0.274254507,0.7476938,3.685308267,0.860635237,0.94264681,894.5924889,0.839845919,2.118888889,0.9709,0.233681884,4.222276654,1.800715903,1.06054055,1.850057107,-9.440418543,-2.132372538,-4.448264073,-0.071047798,910.4294716,534.0931799,-20.84773366,6.824183022,0.220742675,62.7634696,-215.5809814,13.18657122,1.26923,0.685474861,-0.231137657,0.961358519,12.16932779,19.00042134,1.437142857,116.0087958,0.785,-0.619458224,-2274.155214,-0.196218634,0.952310091,794.806741,-0.310116922,1.115877928,8.001435542,7.704678104232312,Train
CC(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)N(C)c1ccccc1,0.040536704,-1.268945588,-1.69850021,7.423,0.304921254,1.10886181,7.72226,-56.70501471,0.253314475,0.84399883,3.694349992,0.795830508,0.24710841,1130.195455,0.847335769,2.115277778,0.4971,0.210384571,4.255621168,1.804055296,0.496941592,2.117032271,-19.55013782,-0.01361577,-4.436381076,-0.100606812,922.6150155,-175.0006558,-27.96839997,5.918689061,0.325436078,49.44180622,10.02112758,13.20828793,1.25625,0.673027141,-0.241297935,1.124435597,12.14257077,19.00042137,1.482811791,-1065.674402,0.785,-0.252109833,-971.0532627,0.107986874,1.052154195,683.232158,-0.1428038,1.129856002,7.162664132,7.80047394745906,Train
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,-0.323748888,-1.314604373,4.961790214,7.451,0.294968744,1.109182953,7.44229,-55.90742832,0.273375674,0.809593135,3.683636161,0.878984291,6.19412544,671.6965768,0.654178538,1.7125,2.4888,0.717369421,4.1628395,1.793888815,1.027779941,2.910465347,76.88693913,-2.909332961,-5.02962861,-0.028893345,384.9066793,597.6704309,-21.74800719,7.726266535,0.183109567,75.85230708,-171.1076523,14.57456761,1.28846,0.767951713,-0.27814641,1.111516475,12.0234215,19.0014268,1.419954649,-531.4509823,0.785,3.645942164,-1812.539018,-0.010533118,1.014810091,464.4041048,-0.192870553,0.860681378,7.438421632,7.5291892248849965,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N(C)Cc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.317067465,-1.270623303,1.588684786,7.46,0.301667837,1.148576186,7.23586,-46.929686,0.254465664,0.829486174,3.693527196,0.79739967,0.25786084,265.8390129,0.893755817,1.917222222,0.5078,0.192615234,4.222435227,1.802316453,1.081485097,2.221813273,-28.49914665,-0.947366602,-4.433413181,-0.046301257,687.1020921,531.0223308,-28.02283749,5.136820667,0.219055069,74.73260462,-655.4234068,13.16408683,1.27564,0.678505142,-0.214290804,1.096364275,11.9435082,19.00042093,1.334285714,-512.1517098,0.785,-0.115062215,-1739.408663,-0.187838043,0.948837868,744.440648,-0.480042025,1.155340597,8.250572901,7.7599031173227555,Train
C[C@@H](Nc1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)c1ccccc1,0.449944019,-1.277130111,-1.19566622,7.681,0.302987497,1.101789863,7.77096,-76.06586109,0.240617707,0.87609751,3.693260438,0.789075887,0.00150544,1212.045231,0.857113441,1.889722222,-0.0388,0.185732425,4.199695242,1.802092658,1.05909103,1.96622108,-16.84924209,-1.040270727,-4.436617701,-0.029426257,741.5162018,-138.4671173,-20.36822494,5.035198158,0.237411096,58.43366977,-99.59070514,13.15254413,1.26923,0.679324973,-0.362218386,1.03799938,11.78632245,19.00042094,1.305623583,-1091.874981,0.979,-0.445850879,-750.1769478,-0.216932859,0.942779195,709.487032,-0.314950945,1.285998413,7.801342913,8.457873961708604,Train
COc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,0.115599303,-1.28489678,-0.497953492,6.721,0.294968744,1.031687299,7.59168,-45.62883344,0.275221386,0.845287848,3.68576577,0.758454084,0.94264681,921.8004301,0.832689471,1.983333333,0.9709,0.232170055,4.218932377,1.800657361,1.069308743,1.686509107,-26.96303689,-1.149394446,-4.445102081,-0.049914494,723.2711705,-61.6722115,-20.84773366,6.824183022,0.20596524,62.7634696,-352.6439809,13.17661772,1.26923,0.684149486,-0.217280159,1.05911269,12.10062467,19.00042134,1.329433107,-899.4672445,0.785,-0.330386491,-891.0057094,-0.182089352,1.005243764,774.2496521,-0.309817289,1.017515034,7.27067319,7.593213341455527,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCOC[C@@H]3C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.339849958,-1.264048847,-3.182798541,4.612,0.306860622,1.061158407,6.16406,-68.22396471,0.282961535,0.923019619,3.519794939,0.780533353,0.07590025,1225.630561,0.85379459,1.945277778,0.2755,0.193889752,4.221621656,1.799248918,1.106044269,1.600788444,-21.5804723,-0.499854222,-4.42613963,-0.053358371,425.4869143,-407.7496185,-33.62999333,5.260881572,0.270239433,57.25815921,82.44237321,13.12528958,1.15541,0.676745883,-0.317320766,0.999888809,12.01367123,19.00042064,1.28521542,-1998.252888,0.785,-0.187349333,-969.0824026,-0.197437736,0.836876417,796.6651359,-0.279498336,1.169083216,7.817300097,7.903322569543161,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCC3c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.357484033,-1.258149024,0.103040218,7.645,0.466213325,1.14907331,7.54926,-59.67846828,0.438453262,0.854132788,3.693627463,0.78461677,0.00450241,682.7771741,0.890245756,1.9,0.0671,0.134733836,4.27156599,1.804276544,1.098843534,2.276673471,-19.78231632,-0.876404066,-4.42881263,-0.076301257,8665.115097,197.5293544,-25.00545648,3.729694458,0.268393603,62.6386334,25.30810238,13.21473536,1.25625,0.675418723,-0.270038318,1.069134696,12.02813348,19.00042136,1.259954649,-863.566363,0.785,-0.381092337,-1147.507543,-0.179686968,0.938421202,707.4233191,-0.360823017,1.21356418,7.622329561,7.848525615785847,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCC(C)(C)C3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.405494187,-1.246118034,4.779091645,6.108,0.325494522,1.053673943,7.56536,-53.21111883,0.368264806,0.786486487,3.65109095,0.891769419,1.22257249,703.275619,0.78456277,1.983055556,1.1057,0.195815008,4.264185904,1.801531251,1.110426329,2.294317036,-20.17854924,-1.681599484,-4.416069612,-0.095000945,511.7573114,966.5468504,-29.19106874,7.049726359,0.209792972,71.36473005,-1342.413205,13.16682185,1.125,0.664832303,-0.221712995,1.064653351,12.06285933,19.0004205,1.41106576,-635.3930258,0.785,0.104798488,-2411.673384,-0.281576047,0.995677438,787.98739,-0.50686782,1.17291979,8.121133663,7.987265096299246,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3OC(F)(F)F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,0.226302773,-1.441046896,-0.079704643,7.292,0.163580232,0.957050281,8.16286,-108.5926088,0.246323859,0.783715769,3.69453127,0.829448117,7.58011024,1370.57806,0.770654617,2.2925,2.7532,0.099541788,4.007863979,1.671719409,0.885337292,2.044280083,-10.53073326,-1.039210549,-5.024732568,0.023624811,3161.101559,-633.2916246,-23.54920899,8.195034178,0.220742675,133.6119365,221.5981072,13.21503745,1.26875,0.74194362,-0.571540046,0.93362038,12.05953036,19.00343769,1.529931973,-807.6866507,0.785,-3.243287467,-1181.596133,0.277984909,1.045209751,473.7939415,-0.333961981,1.079527977,7.677780705,7.553679885798375,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCc4ccccc43)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.408985654,-1.260736281,1.069776129,7.29,0.336899071,1.129475923,8.55035,-62.25099186,0.32366727,0.830114739,3.692243033,0.796730305,0.03236401,794.252544,0.86858974,1.896666667,0.1799,0.234114404,4.283806715,1.801644409,1.089090315,2.234175039,-16.58118297,-1.065191736,-4.431816021,-0.083493008,2145.403117,298.7181235,-25.00545648,4.674090987,0.252417767,61.84476289,132.7878894,13.23482983,1.25625,0.676824973,-0.275446867,1.027543449,12.22315716,19.00042136,1.335102041,-894.5603081,0.785,-0.438137881,-1143.104581,-0.221312411,0.887223639,752.2280801,-0.330659334,1.224253761,7.984640245,7.935322071284985,Train
CC(Nc1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)c1cccnc1,0.388557738,-1.285394574,-1.686326382,5.652,0.295757682,1.063784201,7.16596,-77.99084336,0.236443571,0.860124306,3.692329128,0.818759755,0.00150544,1286.256166,0.862334994,1.889722222,-0.0388,0.181079085,4.159448375,1.801833859,1.053165651,1.775742347,-11.83221893,-0.852096435,-4.442534861,-0.019222175,741.5162018,-356.842975,-26.5341377,5.115083419,0.237411096,57.18535126,-148.575736,13.14744209,1.28205,0.683457204,-0.376767359,1.013111291,11.77590057,19.00042111,1.305623583,-940.6583394,0.979,-0.852257602,-837.2592836,-0.109535156,0.942779195,709.487032,-0.354760731,1.260262357,8.515130967,8.522451418674857,Train
CC[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,-0.025114936,-1.277396079,2.143458725,7.589,0.25791126,1.108689515,8.56286,-46.46736208,0.31694468,0.821867025,3.692547212,0.792844627,0.44302336,1069.227454,0.832489809,2.108333333,0.6656,0.170194935,4.240755805,1.803646637,1.044511392,2.839625775,-38.43627825,-0.609812943,-4.443005789,-0.05263381,820.1143694,611.2860252,-22.65063139,6.465009827,0.274025794,48.25855574,238.6637455,13.20753906,1.2375,0.680329754,-0.209312442,1.285453042,12.06643846,19.00042136,1.294285714,-2075.160061,0.785,-0.065992198,-588.8029828,0.084597688,1.092970522,4805.341335,-0.187888708,1.136283682,8.033060837,8.035869363216156,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Nc4ccccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,0.223734781,-1.283198935,0.118498381,8.745,0.330765275,1.12544505,9.99805,-51.51468461,0.273131352,0.837911188,3.719935678,0.818001109,0.00157609,1172.843698,0.883598798,1.879166667,-0.0397,0.055887252,4.259718252,1.90874219,1.056170298,1.979318556,-18.35962822,-0.572476494,-4.450981153,-0.070838687,721.7703457,92.84870704,-16.27375614,3.512142546,0.20596524,40.85466234,-196.5708466,13.26738736,1.34884,0.683715602,-0.232048129,1.049110365,12.120085,19.00042267,1.352244898,-545.4826572,0.785,-0.243328691,-1493.725104,-0.173339986,0.929740646,1170.321602,-0.298072823,1.122955559,7.117532385,7.190046428823767,Train
C=CCN(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)C(C)c1ccccn1,0.373129254,-1.291770423,-1.523125854,6.891,0.294438022,1.182556787,8.05955,-59.31069287,0.241404218,0.881643616,3.692312147,0.772733129,1.24077321,794.2820175,0.904158592,2.195277778,1.1139,0.096428437,4.266145072,1.80246431,1.037657725,1.946425115,-19.73263793,-0.827728164,-4.458240431,-0.096301257,1676.624298,-150.5865499,-33.50645708,5.199583135,0.28466659,51.54881423,128.7026841,13.27659844,1.25595,0.680418723,-0.227244034,1.001905034,12.3367293,19.00042242,1.55877551,-1289.459435,0.785,-0.272170589,-865.8912933,-0.289709497,1.136373299,623.582,-0.294209764,1.153410307,8.042296958,7.979020243587893,Train
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](CC(O)CO)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,0.187611591,-1.347285099,1.864434947,6.781,0.264172463,1.002400046,5.80569,-46.04985783,0.301836357,0.796548985,3.695948836,0.788591997,0.076176,876.2960065,0.8438255,2.038888889,-0.276,0.056595715,4.195323706,1.802896968,1.013675835,2.430965606,-14.26183356,-1.567841157,-4.471436221,-0.056944405,709.2516595,331.6680751,-13.75171362,3.446459022,0.181557472,52.09905697,-235.4533507,13.1996259,1.21951,0.684559578,-0.193486798,1.015766119,12.10189619,19.00042278,1.353877551,-489.5533454,1.386,-0.853696019,-981.88023,-0.122755907,1.098993764,1139.058211,-0.30459341,1.081585039,7.576754126,7.507461440330353,Train
CC1CCCN(c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)C1,0.390351224,-1.243813507,1.889182038,5.713,0.334142545,1.100918371,7.10226,-57.06553819,0.325335141,0.833166983,3.59924172,0.851898038,0.26842761,845.9734604,0.838849742,1.865277778,0.5181,0.199879317,4.246860224,1.801314363,1.12431505,2.435990446,-23.2098974,-1.411658152,-4.411549984,-0.071969482,415.3940273,387.2233397,-29.29705653,5.595997731,0.209792972,61.9573812,-271.8607403,13.13074019,1.14189,0.667332303,-0.253624614,1.050630509,11.9842653,19.00042006,1.233061224,-1005.803305,0.785,-0.244013329,-2027.292175,-0.23172652,0.848993764,798.9458307,-0.415224469,1.184575343,7.912573543,7.937020305713329,Train
C[C@@H](Nc1nc(C(=O)O)nc2nc(C(=O)NCc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,-0.137457277,-1.905326909,-1.928881729,6.493,0.302987497,1.168768851,6.52946,-40.33703374,0.248915874,0.878604749,3.695061869,0.816806915,0.05880625,1423.291618,0.922929989,2.000555556,-0.2425,0.139170435,4.08035105,1.802519123,0.788649574,3.287532433,-21.31773954,-0.212479408,-4.48755726,0.025199515,1382.939124,-107.9877297,-20.17377993,4.113206631,0.19950478,47.90366344,-196.303565,13.372125,1.28125,0.697660432,-0.210088717,1.314735757,11.71143656,19.00042194,1.320362812,-1159.337275,1.153,-1.155797088,-881.841864,0.259148621,0.911529195,720.1346581,-0.225308068,1.167536385,7.229737262,7.525696146703069,Train
