Smiles,GGI8,SpMax4_Bhv,SpMax3_Bhm,SHssNH,nHssNH,nHBint6,C3SP3,minaaN,BCUTw-1h,ZMIC2,SpMax1_Bhm,SpMax2_Bhm,piPC3,GGI6,VCH-7,ATSC4i,AATS0m,GGI7,SdssC,AATS8v,SpMin8_Bhv,SpMax8_Bhv,ATS7s,VCH-6,GGI4,nF9Ring,MAXDP,GATS7e,GATS6m,GATS2v,minaaCH,maxHBa,nBase,R_TpiPCTPC,hmax,VC-5,ATSC6m,minHBint6,maxHBint4,MDEC-33,SaasC,VC-3,MDEC-13,BCUTp-1h,VPC-5,ATS0m,AATS7p,MDEO-11,ATSC1m,minwHBa,pIC50
CCOC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCN(CC3)CCO)C4=CC=C(C=C4)Br)C5=CC=C(C=C5)Br,0.865221088,3.581413616,3.948687695,0.0,0.0,1.0,0.0,0.0,78.91943438,49.66977654,6.879516845,6.879515617,5.075173815,1.600816327,0.353912839,-25.7987871,254.4625141,1.110296202,7.681866565,186.5271023,1.430646028,2.954331363,706.7160494,0.196278483,3.195,0.0,7.581092979,1.074745619,0.569878742,0.809579416,0.0,14.58109298,3.0,4.181342218,0.934533625,0.163066352,-383.4925094,0.990561217,0.0,14.97039641,0.0,1.620602523,3.323668542,13.3265096,3.958701162,19084.68856,1.531044147,0.125,62.93730064,-0.051757354,6.853871964
CC(C)CCN1[C@H]([C@H]([C@@H]([C@@]12C3=C(C=C(C=C3)Cl)NC2=O)C4=CC(=CC=C4)Cl)N)CN5C=NC=N5,0.46311256,3.465666293,3.789643193,0.293930186,1.0,2.0,3.0,0.0,34.96985554,35.91636926,4.058418019,3.939144096,4.927253685,1.577414966,0.57130077,-24.25236435,122.283905,1.069515306,5.834430164,148.3982973,1.322342598,2.791512372,667.404321,0.304028646,3.260555556,1.0,7.164351537,0.83947533,0.8126852,0.872444251,0.0,14.16435154,2.0,2.947393822,0.760236048,0.377343739,-307.268263,0.181388208,0.449018611,13.34054665,0.0,1.807766791,3.630817209,14.94017923,5.819956703,7581.602112,1.297305057,0.0,79.63458532,0.045327731,5.685290307
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N3CCCC3=O)cc1)C2c1ccc(Cl)cc1,0.758361678,3.533314352,3.840067231,0.0,0.0,0.0,0.0,0.0,34.9688543,39.22113824,4.01645887,3.906639073,5.098340875,1.374648526,0.236421628,2.456935031,103.4174738,0.95397534,0.177765899,174.8090385,1.353604355,2.81932674,522.1697531,0.171013994,3.014444444,0.0,6.707393155,0.755476541,0.916405132,0.882958402,1.950037319,13.70739315,0.0,5.504433448,0.932120448,0.193522045,-680.7296498,0.0,0.0,15.63978556,7.404028978,1.241447514,5.805846625,12.99008098,3.641836392,7032.388216,1.327031965,0.111111111,146.5449146,0.024780775,6.227165073
CC(C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)C(=O)O)(C4=CC=C(C=C4)Cl)OCC5(CC5)C#N)O,1.123716616,3.733737842,3.893455148,0.0,0.0,2.0,1.0,0.0,34.96985614,42.98408311,4.041623313,3.963541571,5.18178355,2.274648526,0.359649732,19.64347492,136.921564,1.660749717,0.847071294,198.7558867,1.285229005,2.911633907,963.5653292,0.195426053,3.855,1.0,8.289165716,0.947791245,0.884278721,0.797612247,0.0,16.28916572,0.0,4.156995052,1.067856898,0.402544202,-1356.398751,0.369081003,0.0,13.94656612,0.0,2.525639406,3.600308053,14.21249271,4.814021389,8899.901657,1.526514238,0.932089182,-2.486960534,-1.119692602,8.657577319
CN(C)C[C@](C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,1.001803036,3.756313309,3.904136845,0.0,0.0,3.0,1.0,0.0,34.969856,47.22210355,4.046471065,3.959461177,5.116495685,1.86,0.353022343,67.88100398,115.5671648,1.303961168,-0.11612796,170.8930961,1.285229005,2.915657875,736.5416667,0.204532503,2.787777778,1.0,7.355607841,0.899593883,0.694798467,0.790633946,1.849486268,14.35560784,1.0,4.733655477,0.909056586,0.319635436,807.282085,0.2647392,2.548169114,7.03479267,6.591298601,2.67882562,3.349304193,14.17553178,5.19492964,8436.403029,1.441422161,0.371173202,67.08082237,-0.11612796,8.236572006
CC(=C)C1=CC2=C(C=C1)C(N(C2=O)CC3=CC=C(C=C3)C#N)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO,0.815846246,3.731559168,3.794074427,0.0,0.0,1.0,0.0,0.0,34.96885424,39.39386625,4.024921055,3.889518903,5.081404365,1.560362812,0.335414193,47.81996493,107.4977136,1.020089286,6.768644676,171.1734911,1.24980353,2.896794178,655.6445473,0.204532503,2.547777778,1.0,7.087180692,1.090342886,0.796511571,0.851209651,0.0,14.08718069,0.0,4.370430108,0.91342639,0.256015322,104.5931595,0.700074653,2.655881072,8.782789228,0.0,1.907974727,3.789116707,14.12733572,4.019648755,6772.355959,1.490764191,0.125,71.99290559,-0.108405743,7.187086643
CC(=O)N1CCC(Cn2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)CC1,0.85010393,3.622493305,3.92507041,0.0,0.0,0.0,2.0,5.055261049,34.96985589,38.87911563,4.08359607,3.964975918,5.164071433,1.71537415,0.449963467,12.66698351,113.5082639,1.176197562,0.162501457,155.66108,1.358983414,2.956759806,632.462963,0.247729633,3.493888889,0.0,7.248365017,1.190586899,0.931123972,0.819214194,2.148990611,14.24836502,0.0,5.129710165,0.889992787,0.343682361,-392.9586557,0.0,0.0,23.20081592,10.10069132,1.94848631,13.44109762,13.52237949,5.287599838,8172.595004,1.454263552,0.090909091,139.1436832,0.005921554,8.619788758
CN(C)CCCN1C(=O)[C@H](c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2N)C(=O)c2cc(I)ccc21,0.888416478,3.446121834,3.968426299,0.0,0.0,1.0,0.0,0.0,126.9044733,45.08063379,10.6947279,4.003648545,5.041810912,1.61170068,0.18949119,16.04421286,378.3719793,1.016581633,-0.161295038,197.252704,1.20207755,2.909704521,628.3562058,0.0758903,3.243888889,0.0,7.358667286,0.901430636,0.626382364,0.729132896,1.9816913,14.35866729,1.0,4.351044274,0.989239551,0.182043781,1160.239663,5.914954487,0.725626437,14.36806487,7.494226529,1.868350254,2.599071067,12.9173821,3.740032568,23837.4347,1.655575049,0.2,-2.906931777,-0.104705821,4.913640169
CC[C@@H](COCCOC)N1[C@@H]([C@H](C[C@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.66893424,3.416008059,3.769341163,0.0,0.0,0.0,2.0,0.0,34.97015759,38.85595766,3.989559511,3.929179283,4.663439094,1.36,0.177005508,0.134982925,119.566249,1.078125,3.921583115,150.4666586,1.236152318,2.850617251,724.9279835,0.085984587,2.8,0.0,6.843188465,0.913685683,0.845377181,0.948628058,0.0,13.84318847,0.0,2.851531815,0.783296625,0.19318612,-798.6714006,0.0,0.0,13.39702277,0.0,1.228028254,2.931668336,13.31465539,3.751549601,7771.806184,1.238042258,0.814325285,58.05214245,-0.93144846,6.619788758
CC(C)C1=C(SC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCOCC5,0.634172651,3.470241312,3.927991486,0.0,0.0,0.0,1.0,0.0,34.96985603,44.9312756,4.132307871,3.939758913,4.912654886,1.163356009,0.56260663,15.01144082,142.651334,0.984410431,9.341624741,155.9449924,1.285229005,2.792995694,425.3312757,0.335932154,2.755555556,0.0,6.617217295,0.682131712,1.126555092,0.807444523,0.0,13.6172173,2.0,3.91603467,0.785299421,0.293831021,-2298.767703,0.0,0.0,16.15235131,0.0,1.570274882,5.505649903,13.59804293,5.032398433,8273.777374,1.551670555,0.0,158.725332,0.253491793,6.468521083
C1CN(CCN1CCO)C(=O)CCC(=O)N(C2=CC=C(C=C2)Cl)C(C3=C(C=C(C=C3)F)Cl)C(=O)C4=CC=C(C=C4)Cl,1.000755858,3.606480063,3.932900743,0.0,0.0,1.0,0.0,0.0,34.97106168,51.84215376,4.022047125,3.939399077,4.997212274,1.377959184,0.199919444,-20.06973053,144.2985209,1.100694444,3.729277089,192.3451207,1.285229005,2.936852353,765.6851852,0.129611817,3.04,0.0,7.203757071,1.042262454,0.650697136,0.909206699,0.0,14.20375707,1.0,3.639498433,1.056233203,0.19456915,1591.217194,0.966007895,0.0,13.70398129,0.0,1.432865972,0.0,13.40682884,3.550460194,10100.89646,1.488511675,0.757782317,35.84697624,-0.373586202,5.401209493
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)C#N)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,0.914611678,3.730771088,3.794664951,0.0,0.0,3.0,1.0,0.0,34.9688543,42.41899236,4.025486551,3.890456853,5.081404365,1.738367347,0.335414193,49.68612347,106.5205468,1.145089286,5.23212784,170.9470278,1.250115909,2.896854264,705.6584362,0.204532503,2.667777778,1.0,7.139571092,1.037821369,0.782623739,0.852112284,0.0,14.13957109,0.0,4.174024641,0.921788068,0.35495869,255.6924652,0.451634764,2.624116084,7.03479267,0.0,2.428411627,2.77200267,14.13074213,4.399825227,7030.356088,1.468077278,0.371173202,48.69405778,-0.184331669,8.142667504
CCC[C@H](C1=NNN=N1)N2[C@H]([C@H](O[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,0.721867914,3.45852878,3.795698443,0.685730066,1.0,1.0,0.0,0.0,34.9701576,39.44017858,3.988160445,3.929168969,4.812184355,1.466893424,0.157277317,1.843518339,137.8895001,1.018246882,3.301812434,164.3535722,1.157373278,2.803773799,734.0082305,0.086033709,2.8,0.0,6.834528617,0.980407569,0.79367537,0.97292955,0.0,13.83452862,0.0,3.014945652,1.044330506,0.161649207,-846.7616564,9.486752216,3.56344702,15.92409933,0.0,1.137136946,1.868753217,13.12308989,3.256217424,7859.701504,1.344453947,0.814325285,45.52235195,-1.082180302,6.370590401
COC(=O)C[C@H]1CC([C@H](N(C1=O)CC2CC2)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl,0.519786155,3.568881508,3.784386179,0.0,0.0,0.0,3.0,0.0,34.97015721,39.0846106,3.989539174,3.92919003,4.634728988,1.109433107,0.309073745,22.776026,126.6408283,0.790851757,5.099324545,155.7346652,1.093695012,2.744063043,525.9876543,0.184332761,2.19,0.0,6.568975896,1.010906919,0.827865775,0.971354501,0.0,13.5689759,0.0,2.915632754,0.727671625,0.164702425,-368.6195729,0.0,0.0,12.70469421,0.0,1.31418029,1.632216452,12.93486407,3.39319131,6965.245556,1.320535902,0.2,76.60201514,-0.295310577,5.440093375
CC[C@H](c1nc(C2CC2)no1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.925185815,3.654767058,3.902695496,0.0,0.0,0.0,2.0,4.2424528,34.96985583,40.9726118,4.016039825,3.950772362,5.019760202,1.726530612,0.300660108,40.07011216,124.1625211,1.29432398,-1.121773732,156.7182443,1.293089848,2.952512829,811.3847737,0.16410527,3.436111111,0.0,7.392820221,1.029131898,0.829209813,0.965904533,2.078582021,14.39282022,0.0,3.616203704,0.895053579,0.286470303,-668.4004308,0.0,0.0,16.12360548,5.964849536,2.022147866,5.084269879,13.62323219,5.233178341,8194.726395,1.339774749,0.814325285,82.11535564,-0.963887929,7.397940009
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1,0.787375598,3.525629281,3.902050026,0.0,0.0,2.0,1.0,0.0,34.96985564,47.61900509,4.045949725,3.959434114,5.073610093,1.397097506,0.316330229,24.40841112,125.8113253,1.052189626,-0.084954963,176.3007289,1.134540686,2.865234396,669.1923868,0.202468802,2.707777778,1.0,7.126061277,1.12146593,0.752635136,0.82220638,1.838288155,14.12606128,0.0,4.804354881,0.913466308,0.35495869,-490.3698898,0.488591002,0.0,8.750272402,6.770966738,1.944804879,3.007423923,14.16825749,4.220667755,7800.302169,1.367641969,0.166666667,72.02349814,-0.084954963,7.585026652
CC[C@@H](CCC#N)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.631897203,3.4741307,3.771413758,0.0,0.0,0.0,2.0,0.0,34.97015739,39.11902172,3.989675794,3.929186383,4.663439094,1.319183673,0.177005508,13.90648609,125.9779619,1.015625,3.872036496,150.9505584,1.1483727,2.845810793,706.4279835,0.085984587,2.8,0.0,6.714813481,0.79430975,0.820874909,1.02085943,0.0,13.71481348,0.0,3.0,0.761968677,0.19318612,-587.6586072,0.0,0.0,13.39702277,0.0,1.228028254,1.980847649,13.36777619,3.855825868,7306.72179,1.311033052,0.814325285,16.46546407,-0.940077809,7.522878745
CC(C)N1[C@@H]([C@H](C[C@](S1(=O)=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.450995213,3.349828095,3.928925684,0.0,0.0,0.0,2.0,0.0,34.9701578,42.37558678,4.738785805,3.963374551,4.727387819,1.465306122,0.227344157,15.69551361,144.7368894,1.027777778,3.646907843,143.9574993,1.134540686,2.753222763,647.9102652,0.087810264,3.582222222,0.0,6.933092487,0.764722842,0.858890971,0.865832744,0.0,13.93309249,0.0,3.199660153,1.424233788,0.572001973,-1280.47387,0.0,0.0,7.951499558,0.0,2.220867639,5.780582745,14.55162318,6.214836521,7960.528915,1.204229418,1.62865057,415.5622597,-1.045255777,6.920818754
O=C1c2ccccc2C(OC[C@@H]2CCCC[C@@H]2CO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,0.726418808,3.693173807,3.837903691,0.0,0.0,0.0,2.0,0.0,34.9688543,43.82875348,4.033919589,3.8992339,5.089138356,1.207437642,0.399738087,4.109081686,108.2130298,0.848178855,-0.131553892,178.5515959,1.301731235,2.974185719,610.1028807,0.255502961,2.326666667,1.0,6.909522592,0.668113136,0.796028539,0.992408605,1.469009768,13.90952259,0.0,4.603425141,0.912528808,0.28042309,203.0877446,0.0,0.0,8.220978026,4.351974449,1.308609047,0.0,14.08864817,4.333200865,7142.059968,1.500244053,0.739291395,105.5417629,-0.131553892,6.244125144
CCC[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,0.79617032,3.622018741,3.826337519,0.0,0.0,0.0,1.0,0.0,34.97015773,41.69689441,3.995222636,3.929322967,4.8978398,1.808979592,0.206724807,21.43947546,119.5127656,1.196180556,4.761174388,155.5833768,1.28972764,2.935368814,846.5236626,0.106753069,3.342222222,0.0,7.417802899,0.894815165,0.814590631,0.952414533,0.0,14.4178029,0.0,3.163354037,0.802287555,0.264506349,-740.1487657,0.0,0.0,12.63393923,0.0,1.841906243,4.06905415,13.78954566,5.115044648,7887.84253,1.364672555,0.814325285,45.70748667,-0.93794419,7.096910013
CC1=C(C=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(C4C3OCC4)C5=CC=C(C=C5)C(=O)OC)C,0.536643361,3.619332195,3.786363735,0.522910963,2.0,5.0,1.0,0.0,31.97207278,35.99623913,4.724800388,3.911834902,5.056245805,0.969795918,0.292921209,-19.48736673,105.1374089,0.727465986,6.052499918,177.1771899,1.306755592,2.843949286,468.6604938,0.173250962,2.559444444,1.0,6.311333755,1.216311676,1.123997415,0.872643043,0.0,13.31133376,0.0,4.122848665,1.460367704,0.289136958,0.415043802,0.573430497,1.233119865,14.06085556,0.0,1.365111744,4.89551477,12.35729355,3.827320487,6623.656762,1.309045936,0.430674364,545.3488346,-0.367439158,5.657577319
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H]2CCCOC2)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O,0.60670194,3.5131369,3.800409563,0.0,0.0,0.0,1.0,0.0,34.96985538,38.46557629,3.993607149,3.929218739,4.709530201,1.34122449,0.218732738,22.95757938,124.8730476,0.958333333,4.050910242,146.0735846,1.131072098,2.764475586,689.218107,0.140833434,3.102222222,0.0,6.999689237,0.960701222,0.821020895,0.940950235,0.0,13.99968924,0.0,2.747552448,0.767671625,0.251851609,-752.4898897,0.0,0.0,10.34298486,0.0,1.805182996,2.236728169,13.37909138,4.876251377,7367.509806,1.256231725,0.814325285,49.72106951,-0.919410371,6.677780705
CC1=C(C=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(C4C3C=CC4)C5=CC=C(C=C5)C(=O)C(C)C)C,0.561334719,3.682754619,3.79105671,0.462388988,2.0,4.0,3.0,0.0,31.9720728,36.39164922,4.724812832,3.929278615,5.099866428,1.009795918,0.311775102,-9.264022565,96.30260851,0.758715986,7.266685908,183.2481435,1.309445857,2.96243808,488.4475309,0.184591193,2.719444444,1.0,6.367410144,1.494009866,1.163253224,0.925736692,0.0,13.36741014,0.0,4.544979687,1.440608896,0.373457344,-53.55861789,0.460311344,0.0,15.68902902,0.0,1.69922944,7.205436096,12.47814718,4.326877215,6548.577379,1.312519147,0.430674364,559.1349729,0.149536151,5.568636236
CC(C)(C)C1=C(C(=O)N2CCNC(=O)C2)SC2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,0.732938083,3.528368597,3.949100104,0.405592739,1.0,1.0,0.0,0.0,34.96985621,45.45972041,4.139412891,3.960011772,5.007296393,1.408253968,0.589964588,55.66222747,141.2336657,1.282171202,3.295172744,155.4826461,1.264899846,2.791195641,493.6044239,0.324521268,3.426666667,0.0,6.780550629,0.625356712,1.062851838,0.774535104,2.237523956,13.78055063,2.0,4.317420279,0.79846493,0.389194117,-2125.647885,-0.788698757,0.0,14.30644263,5.308478245,2.595120508,6.919468813,14.03310309,6.075325948,8615.253608,1.591132028,0.2,135.744207,-0.070688984,5.522878745
CC[C@@H](CCS(=O)(=O)C)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.894935752,3.602549217,3.92916161,0.0,0.0,0.0,2.0,0.0,34.97015816,40.21309046,4.700462632,3.989223777,4.682131227,1.523265306,0.177005508,13.81164109,137.354818,1.303819444,3.581881059,152.3393126,1.162461969,2.852809954,857.5514403,0.085984587,3.04,0.0,6.821720133,0.820589108,0.856264789,1.029964997,0.0,13.82172013,0.0,2.903846154,0.975892896,0.19318612,-858.6249948,0.0,0.0,13.39702277,0.0,1.755482944,3.325876186,13.55329278,4.090740113,8653.353535,1.319606824,1.702081659,391.6992446,-0.979881193,7.301029996
CCOc1cc(OC)ccc1C1=N[C@@H](c2ccc(Br)cc2)[C@@H](c2ccc(Br)cc2)N1C(=O)N1CCN(CCO)CC1,0.865221088,3.58378699,3.961872523,0.0,0.0,1.0,0.0,0.0,78.91933828,49.66977654,6.879645162,6.87964373,5.134326766,1.600816327,0.353912839,-25.7987871,254.4625141,1.110296202,0.570097595,186.5271023,1.428919563,2.944256162,706.7160494,0.196278483,3.195,0.0,7.581092979,1.074745619,0.569878742,0.809579416,1.874345392,14.58109298,3.0,4.870106497,0.934533625,0.163066352,-383.4925094,0.990561217,0.0,14.97039641,7.111768969,1.620602523,3.323668542,13.32650961,3.958701162,19084.68856,1.531044147,0.125,62.93730064,-0.051757354,6.853871964
CC[C@@H](C(=O)NCC)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.722600151,3.457238513,3.781845731,0.32751681,1.0,0.0,2.0,0.0,34.97015749,39.44298877,3.990551732,3.929235389,4.700480366,1.52244898,0.177005508,6.084140306,124.0118347,1.125,3.235577221,150.3426672,1.155731551,2.850452114,773.1502058,0.085984587,2.88,0.0,6.7632772,0.986537409,0.82286568,0.990272371,0.0,13.7632772,0.0,2.95401403,0.832553579,0.200904535,-547.9669642,0.0,0.0,15.92409933,0.0,1.249141467,3.897207684,13.41516698,3.851508574,7564.721919,1.279326577,1.195266057,12.79454727,-0.990091824,6.387216143
CC[C@@H](CO)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,0.549760645,3.396590774,3.767771563,0.0,0.0,0.0,2.0,0.0,34.97015723,37.68789384,3.989466618,3.929173695,4.624972813,1.257959184,0.177005508,8.642602558,128.6718079,0.972222222,3.698506994,142.5734332,1.11085015,2.773009448,647.5946502,0.085984587,2.72,0.0,6.482351746,0.928564297,0.824315014,0.996283321,0.0,13.48235175,0.0,3.028998243,0.767671625,0.19318612,-579.4763334,0.0,0.0,13.39702277,0.0,1.228028254,1.980847649,13.17958865,3.726785355,7076.949436,1.249823512,1.195266057,-12.78353601,-0.95676891,7.301029996
CC1(C)OC(=O)C(Cc2cc(-c3ccccc3)n(-c3ccc(Br)cc3)c2-c2ccccc2)C(=O)O1,0.743276014,3.639760291,3.792396311,0.0,0.0,0.0,1.0,0.0,78.91833761,55.82011279,6.879646706,4.17096762,5.330905556,1.117732426,0.268951111,28.92454756,200.2163104,0.996527778,-1.105637405,189.0966632,1.134540686,2.839393304,546.7037037,0.175190003,2.715,0.0,5.818311497,0.553693656,0.482788322,0.884020239,1.978351386,12.8183115,0.0,15.07581103,1.007658927,0.145739693,21.04501644,0.0,0.0,13.35600573,7.308924811,1.62014637,3.189261959,12.96296095,3.370799116,11812.76231,1.509618066,0.25,72.65619228,-0.552818703,5.537602002
CC[C@@H](CN1CC(C1)(F)F)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,0.9808516,3.611319965,3.813241997,0.0,0.0,0.0,1.0,0.0,34.97015781,41.3794688,3.993625135,3.929228457,4.779123493,1.889795918,0.290864826,9.58164606,126.0786809,1.354166667,3.465079158,150.6209944,1.274783202,2.856083412,867.280607,0.20328476,3.422222222,0.0,7.204864305,0.747693473,0.799608758,0.925252777,0.0,14.2048643,1.0,2.609584665,0.895929809,0.251851609,-753.0812556,0.0,0.0,10.34298486,0.0,2.25329437,3.991638739,13.58971621,5.471736721,8321.192936,1.245621391,0.814325285,46.24508898,-1.002244287,7.522878745
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)CN(C)C3CCN(C)CC3)cc2C(=O)N1Cc1ccc(Cl)cn1,0.849875598,3.629632485,3.903732851,0.0,0.0,2.0,1.0,4.634648246,34.96985608,40.77193149,4.043516537,3.953526491,5.134326766,1.480997732,0.386033051,16.53108772,112.8270954,1.113768424,-0.117402192,170.3915771,1.352922403,2.94820399,649.617284,0.22673663,3.215,1.0,7.199883621,1.08601358,0.711634398,0.759567699,1.880379992,14.19988362,2.0,4.835711468,0.904751031,0.410922528,1193.066224,0.118901527,0.0,7.748446595,6.364272898,2.164207464,5.348418676,13.38272549,5.600989693,8574.859254,1.316964997,0.166666667,126.3009092,-0.117402192,7.823908741
CCOC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCN(CC3)CCO)C4=CC=C(C=C4)Br)C5=CC=C(C=C5)Br,0.865221088,3.581413616,3.948687695,0.0,0.0,1.0,0.0,0.0,78.91943438,49.66977654,6.879516845,6.879515617,5.075173815,1.600816327,0.353912839,-25.7987871,254.4625141,1.110296202,7.681866565,186.5271023,1.430646028,2.954331363,706.7160494,0.196278483,3.195,0.0,7.581092979,1.074745619,0.569878742,0.809579416,0.0,14.58109298,3.0,4.181342218,0.934533625,0.163066352,-383.4925094,0.990561217,0.0,14.97039641,0.0,1.620602523,3.323668542,13.3265096,3.958701162,19084.68856,1.531044147,0.125,62.93730064,-0.051757354,6.853871964
C1=CC=C(C=C1)C2=CC=C(C=C2)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C3=CC(=CC=C3)N=C(N)N,0.472411187,3.548617672,3.695241673,1.36743185,3.0,4.0,0.0,0.0,15.99896402,44.11233423,3.868510502,3.834904259,4.890349128,0.748571429,0.07587974,-23.93119303,96.67571755,0.543402778,0.027080456,168.1546511,1.287976695,2.976452113,563.3055556,0.087630571,1.755555556,0.0,5.651755303,1.348721766,0.94942716,1.079214561,0.0,12.6517553,3.0,4.328009828,0.998756572,0.065621457,380.4697927,1.000635636,5.206954913,9.235846532,0.0,0.865659509,0.0,9.838957926,1.695098682,6380.597358,1.203715803,1.792756262,-54.03695174,-1.265512897,6.410050399
C1=CC=C(C=C1)COC2=CC=C(C=C2)C[C@@H](C(=O)O)NC(=O)CC(C3=CC=CC=C3)C4=CC=CC=C4,0.439657344,3.665206063,3.731747038,0.363260991,1.0,0.0,1.0,0.0,15.99794799,63.58883524,3.856354505,3.814280775,4.890349128,0.629387755,0.090699583,-15.86820123,88.02648708,0.666666667,3.226229018,170.4049155,1.149729035,2.866201797,500.9166667,0.124002823,1.715555556,0.0,5.984753589,1.310046845,1.097861504,1.100643163,0.0,12.98475359,0.0,4.030474041,0.919832817,0.086675282,-420.0150709,0.0,0.0,7.951084452,0.0,0.825191288,0.0,11.60509587,2.045684993,5721.72166,1.308616796,0.814325285,53.99618832,-1.065994117,8.036212173
CC1(CO[C@]2(c3ccc(Cl)cc3)c3ccc(C(C)(C)O)cc3C(=O)N2Cc2ccc(Cl)cc2)COC1,0.922170257,3.640280373,3.90196068,0.0,0.0,2.0,1.0,0.0,34.96985573,50.92839716,4.045252992,3.959415844,5.092215281,1.711337868,0.344994695,67.262001,122.2553603,1.099879535,-0.083939043,167.5138821,1.16140847,2.865234679,667.5416667,0.270079678,2.743888889,1.0,7.166873666,0.960690777,0.736244152,0.775092947,1.841287966,14.16687367,0.0,4.794663762,0.901244086,0.35495869,-85.35382574,0.477510673,0.0,7.03479267,6.776163011,2.753730445,3.957585695,14.15094517,4.600652978,7946.598418,1.479767322,0.166666667,79.74107222,-0.083939043,7.568636236
CN(C)C(=O)[C@](C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,1.07587711,3.756953304,3.908078856,0.0,0.0,3.0,1.0,0.0,34.9698561,48.05574184,4.047636629,3.959489589,5.174736305,1.940816327,0.353022343,61.59344145,120.6991514,1.407277494,-0.69889267,173.5580973,1.285229005,2.916164892,788.9027778,0.204532503,2.867777778,1.0,7.35220648,0.749715882,0.690753967,0.778097805,1.639069602,14.35220648,0.0,4.815652863,0.933689877,0.393742065,834.4589219,0.329879308,2.553436086,8.327693785,5.776189992,2.510605776,4.341980361,14.18056317,5.176820509,8690.338902,1.450786799,0.839741287,51.22270325,-0.469291543,7.214670165
C[C@](C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)(C(=O)N(C)C)O,1.07587711,3.735634694,3.889058253,0.0,0.0,3.0,1.0,0.0,34.9698561,48.05574184,4.029983649,3.937694362,5.117993812,1.940816327,0.353022343,61.59344145,120.6991514,1.407277494,5.077297322,173.5580973,1.285229005,2.909509458,788.9027778,0.204532503,2.867777778,1.0,7.35220648,0.749715882,0.690753967,0.778097805,0.0,14.35220648,0.0,4.02158611,0.933689877,0.393742065,834.4589219,0.329879308,2.553436086,8.327693785,0.0,2.510605776,4.341980361,14.18056315,5.176820509,8690.338902,1.450786799,0.839741287,51.22270325,-0.469291543,7.214670165
