Smiles,Molecule_ID,pIC50
CCC(CC)CN1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,56591369,7.22184875
Cc1c(C(=O)O)nc(N[C@H](C)C2CCC2)c2c1nc(-c1cc(C(C)C)ccn1)n2Cc1ccc(C(F)(F)F)cc1,86724466,7.22184875
COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,86767019,7.218963061
Cc1cccc(-c2nc(-c3n[nH]c(=O)o3)nc3nc(N4CCOC[C@H]4C)n(C[C@H]4CC[C@H](C)CC4)c23)c1,90319520,7.217957583
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)C3CCc4ccccc43)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,134819327,7.216525212
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(ccn4C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90317865,7.215668052
C[C@H]1CC[C@H](Cn2c(N3CCCC4COCCC43)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819530,7.215668052
COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(C)(O)c3cccc(F)c3)CC1)C(=O)C2,71145384,7.214670165
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)c(F)cc12,53477446,7.214670165
COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,11433190,7.214670165
COc1ccc(N2N=C3CC2(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O)CCCCNC3=O)cc1,53325415,7.214670165
CN(C)C(=O)[C@](C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,154732970,7.214670165
CN(C)C(=O)C(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,135281506,7.214670165
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(F)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,53476874,7.209714836
C[C@H]1CC[C@H](Cn2c(N3CCOC4CCCCC43)nc3cc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,76287900,7.207608311
CC[C@@H](CC(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68000346,7.207608311
Cc1ccc(F)c(-c2cc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,76684131,7.207608311
CC(C)(C)C[C@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,52938482,7.2069084
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C4OCCO4)cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,77846956,7.206279443
C[C@H]1CC[C@H](Cn2c(C3CC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,89462280,7.202109517
C[C@H]1CC[C@H](Cn2c(C3(F)COC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,134819686,7.202040356
CC1CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C2COCCC2O1,90684127,7.200659451
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C#N)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90317947,7.200659451
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OC[C@@H]1CCOC1)c1ccc(Cl)cc1,154732962,7.200659451
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)C2(OCc1cn[nH]c1)c1ccc(Cl)cc1,142440544,7.200659451
Cc1ccc(Cl)c(-c2cc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,76683803,7.200659451
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCc1cn[nH]c1)c1ccc(Cl)cc1,135281433,7.200659451
CC1CN(c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)CCO1,90324995,7.199970641
CC(CN1CCCC1)CN(C)c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,134819329,7.199420378
O=C1NCC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Br)ccc31)N2CC1CC1,118641416,7.193820026
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NC[C@@H](O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68000828,7.193820026
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncnc4)c32)CC1,90684251,7.187086643
O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,137655459,7.187086643
CS(=O)(=O)NC(=O)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,71020651,7.187086643
CC(O)(CO)c1ccc2c(c1)C(=O)N(Cc1ccc(C#N)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,135281411,7.187086643
C[C@](O)(CO)c1ccc2c(c1)C(=O)N(Cc1ccc(C#N)cc1)[C@]2(C)OCC1(CO)CC1,154732956,7.187086643
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCCC3CS(C)(=O)=O)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819437,7.183294816
Cc1cccc(C)c1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CC3)c2n1Cc1ccc(C(F)(F)F)cc1,90324953,7.182963774
C[C@H]1CC[C@H](Cn2c(C(=O)C3CCCCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,90319875,7.181972158
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(=O)C4CC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325002,7.178748568
NC(=O)c1ccc(N2C[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1C(F)(F)F,118636564,7.173925197
O=C(O)CNc1ccc(N2CC[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,118636577,7.173925197
Cc1cccc(-c2nc3nc(C(=O)O)nc(OC(C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,90318715,7.173148052
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3nc(-c4n[nH]c(=O)o4)nc(C4CCOCC4)c32)CC1,90318410,7.173018663
C[C@H]1CC[C@H](Cn2c(C(O)C3CCOCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,90319136,7.171920409
C[C@H]1CC[C@H](Cn2c(C(O)C3CCOCC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,134819682,7.171855893
C[C@@H](Nc1nc(C(=O)O)nc2nc(C(=O)NCC3CC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325040,7.169603824
CC1C(C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)CCN1C(=O)C1CC1,90684163,7.167491087
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OC[C@H]1CCOC1)c1ccc(Cl)cc1,154732961,7.167491087
O=C1CCC(N2Cc3c(CCCCCNC(=O)[C@@H]4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4cccc(Cl)c4F)cccc3C2=O)C(=O)N1,139600332,7.167491087
CCOc1cccc(CN2[C@H]3CCN(c4ccc(C(=O)OC)cc4)C(=O)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,118636457,7.167491087
CN(C)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129264211,7.167491087
C[C@@H](Nc1nc(C(=O)O)nc2nc(C(=O)NC3CCCCC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325112,7.167235695
COc1nc(N)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,71680111,7.163675884
CC(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)N(C)c1ccccc1,90318086,7.162664132
CCN1[C@H]2Cc3c4ccc(C(=O)N5CCCCC5)cc4nn3[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,129264150,7.161150909
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N(C(C)=O)[C@H]3CC[C@@H](N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,58437848,7.159266765
CC(C)CC(=O)N(C)c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,90320083,7.156206802
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90324961,7.156020156
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4cccc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,91819717,7.15490196
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(C4CC=CC(=O)N4)nc(-c4cncc(Cl)c4)c32)CC1,90684260,7.15490196
COc1cccc2c1C1=C([C@H](c3ccc(Br)cc3)n3ncnc3N1C)[C@@H](c1ccc(Br)cc1)O2,44549764,7.15490196
CC[C@@H](CN1C[C@H]2C[C@@H]1CO2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,67999146,7.15490196
CC[C@@H](c1nc2ccccc2s1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573063,7.15490196
CC[C@@H](CC(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,58573428,7.15490196
CC[C@@H](CC(C)(O)C(F)(F)F)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,67999444,7.15490196
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(C2CCC2)C1=O,56591134,7.15490196
CC[C@@H](COC)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,56591279,7.15490196
CC[C@@H](COCC1(C(N)=O)CC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,56591459,7.15490196
CC[C@@H](C(O)C(F)(F)F)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573389,7.15490196
CC[C@@H](CN1CCOCC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,56591437,7.15490196
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(F)c(F)cc12,53476875,7.153662888
COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,86766973,7.151810883
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCCC3CS(C)=O)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819438,7.150642018
C=C(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O,91932320,7.148741651
COc1cc(C(=O)O)ccc1N1CC[C@H]2[C@@H](C1=O)[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,118636511,7.148741651
CC(C)Cc1cn(C[C@H]2CC[C@H](C)CC2)c2c(-c3cncc(Cl)c3)nc(C(=O)O)nc12,76684405,7.148741651
C[C@H](CO)Nc1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90323185,7.148680487
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)CC3(C)CCN(C)C3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,134819323,7.148435918
C[C@H]1CC[C@H](Cn2c(N3CCOCC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819452,7.144178095
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4ccnnc4)c32)CC1,90684253,7.142667504
COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(O)c3cccc(F)c3)CC1)C(=O)C2,71145850,7.142667504
N=C(N)Nc1cccc(C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NC(c2ccccc2)c2ccccc2)c1,7059534,7.142667504
C[C@H]1CC[C@H](Cn2cc(-c3ccccc3)c3nc(C(=O)O)nc(-c4cncc(Cl)c4)c32)CC1,76684404,7.142667504
O=C1Nc2cc(Cl)ccc2[C@@]12[C@@H](c1cccc(Cl)c1F)[C@@H]1c3nc4ccccc4n3CC[C@@H]1N2CC1CC1,129029219,7.142667504
COc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CC3(F)F)c2n1Cc1ccc(C(F)(F)F)cc1,90325621,7.141462802
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)O)cc1)C2c1ccc(Cl)cc1,58437836,7.140261434
CC(C)c1ccnc(-c2nc3nc(S(C)(=O)=O)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)c1,90325162,7.140021558
COc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1C,90325523,7.13996161
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccncc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325604,7.139362583
C[C@H]1CC[C@H](Cn2c(C(=O)c3ccccc3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819692,7.138585081
COCC1CN(c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)CCO1,90324993,7.13733205
COc1ccc2cc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)ccc2c1,90325349,7.134599882
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,59249286,7.13076828
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCCC3c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325218,7.129654629
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2F)c1,90318894,7.128719027
CC(C)c1cncc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,77847206,7.128427064
C[C@H]1CC[C@H](Cn2c(N3CCOC4CCCCC43)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,118566495,7.121420762
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(Br)cc2)c1,90317803,7.120732043
O=C(O)C[C@@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,56591348,7.119186408
C[C@H]1CC(N2[C@H]3COc4c5ccc(C(=O)O)cc5nn4[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)C[C@@H]1C,130376465,7.119186408
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)c3cccnc3)cc2C(=O)N1Cc1ccc(Cl)cn1,135283094,7.119186408
CN1CCN(CC(C)(O)c2cc(F)c3c(c2)C(=O)N(Cc2ccc(Cl)cc2S(C)(=O)=O)[C@@]3(OCC2(CO)CC2)c2ccc(Cl)cc2)CC1,135281423,7.119186408
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Nc4ccccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318457,7.117532385
COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,86767042,7.116100194
CC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O,53321450,7.113509275
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(N(C)C)ccc3O)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325343,7.113227357
CC[C@H](C)[C@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(=O)N[C@H](C(=O)OC)C(C)C,127051542,7.107905397
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)C(=O)NC3CCN(C)CC3)cc2C(=O)N1Cc1ccc(Cl)cn1,135282606,7.107905397
C[C@@H](Nc1nc(CO)nc2nc(N3CCOC[C@H]3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134612373,7.104522204
CCCN(C(C)=O)C1CCC(N2C(=O)Cc3cc(OC)c(OC(C)C)cc3C2c2ccc(Cl)cc2)CC1,71145772,7.102372909
O=C(O)c1ccc2c(c1)nc1n2CC[C@@H]2[C@H]1[C@@H](c1cccc(Cl)c1F)[C@@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028425,7.102372909
Cc1nnc([C@@H]2COCCN2c2nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)o1,134819538,7.101603954
Cc1noc(C)c1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,90318022,7.100179498
COc1ccc(CO)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,71655944,10.39794001
COc1ccc(C(=O)NCCO)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86766990,10.30103
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)NC2CC2)C2CC2)C1=O,118709122,10.22914799
CC(C)(C)[C@@H](CS(=O)(=O)N1CCS(=O)(=O)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,118709141,10.22914799
COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,71678606,10.22914799
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,91801079,10.16749109
COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86766856,10.15490196
COc1ccc(CNC(C)=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86707771,10.15490196
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,71678945,10.15490196
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)Nc2ccccc2)C2CC2)C1=O,118709126,10.14874165
COc1ccccc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,145989532,10.13076828
CN1CCN(S(=O)(=O)C[C@@H](N2C(=O)[C@@](C)(CC(=O)O)C[C@H](c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)C(C)(C)C)CC1,118709139,10.13076828
CCN(c1ccccc1)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,118709129,10.12493874
CCNS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,118709118,10.10237291
COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cccc(Cl)c1F)C2=O,86767013,10.09691001
COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86766998,10.09691001
COc1ccc(CNC(=O)CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,71680281,10.09691001
COc1ccc(C(N)=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,71679763,10.09691001
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)NCC2CC2)C2CC2)C1=O,118709120,10.09151498
COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,86767041,10.09151498
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)NC2CCC2)C2CC2)C1=O,118709123,10.06550155
CC(C)(C)[C@@H](CS(=O)(=O)N1CCNCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,118709140,10.05551733
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@H](c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,71678258,10.05060999
COc1ncc(-c2nc3c(n2[C@H](C)CO)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,86766932,10.04575749
COc1ccc(CN)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86707772,10.04575749
COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,86766984,10.04575749
COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,86766995,10.04575749
CC(C)(C)NS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573543,10.04095861
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCOCC2)C2CC2)C1=O,67999720,10.01772877
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,91801082,10.01322827
CC(C)NS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68000097,10.00877392
CC(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68000685,10
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68001087,10
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CC2)C2CC2)C1=O,67998465,10
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(C)(=O)=O)C2CC2)C1=O,58573858,10
